idx	window_id	header	cluster
3488	X02450.1_w250	X02450.1_w250	98
3489	X02450.1_w300	X02450.1_w300	98
3490	X02450.1_w350	X02450.1_w350	98
3491	X02450.1_w400	X02450.1_w400	98
3492	X02450.1_w450	X02450.1_w450	98
3493	X02450.1_w500	X02450.1_w500	98
3494	X02450.1_w550	X02450.1_w550	-1
3495	X02450.1_w600	X02450.1_w600	98
3496	X02450.1_w650	X02450.1_w650	98
3497	X02450.1_w681	X02450.1_w681	98
3498	X06935.1_w0	X06935.1_w0	98
3499	X06935.1_w50	X06935.1_w50	98
3500	V01481.1_w0	V01481.1_w0	-1
3501	V01481.1_w50	V01481.1_w50	98
3502	V01481.1_w100	V01481.1_w100	98
3503	V01481.1_w150	V01481.1_w150	98
3504	V01481.1_w200	V01481.1_w200	98
3505	V01481.1_w250	V01481.1_w250	98
3506	V01481.1_w300	V01481.1_w300	-1
3507	V01481.1_w350	V01481.1_w350	98
3508	V01481.1_w400	V01481.1_w400	98
3509	V01481.1_w450	V01481.1_w450	98
3510	V01481.1_w500	V01481.1_w500	98
3511	V01481.1_w544	V01481.1_w544	-1
3512	X60376.1_w0	X60376.1_w0	98
3513	X60376.1_w50	X60376.1_w50	98
3514	X60376.1_w100	X60376.1_w100	98
3515	X60376.1_w150	X60376.1_w150	-1
3516	X60376.1_w200	X60376.1_w200	98
3517	X60376.1_w250	X60376.1_w250	98
3518	X60376.1_w300	X60376.1_w300	98
3519	X60376.1_w350	X60376.1_w350	-1
3520	X60376.1_w400	X60376.1_w400	98
3521	X60376.1_w450	X60376.1_w450	98
3522	X60376.1_w500	X60376.1_w500	98
3523	X60376.1_w550	X60376.1_w550	-1
3524	X60376.1_w600	X60376.1_w600	-1
3525	X60376.1_w650	X60376.1_w650	98
3526	X60376.1_w700	X60376.1_w700	-1
3527	X60376.1_w750	X60376.1_w750	98
3528	X60376.1_w800	X60376.1_w800	98
3529	X60376.1_w850	X60376.1_w850	98
3530	X60376.1_w900	X60376.1_w900	98
3531	X60376.1_w950	X60376.1_w950	98
3532	X60376.1_w1000	X60376.1_w1000	98
3533	X60376.1_w1050	X60376.1_w1050	-1
3534	X60376.1_w1100	X60376.1_w1100	98
3535	X60376.1_w1133	X60376.1_w1133	98
3536	X60377.1_w0	X60377.1_w0	-1
3537	X60377.1_w50	X60377.1_w50	98
3538	X60377.1_w100	X60377.1_w100	98
3539	X60377.1_w150	X60377.1_w150	98
3540	X60377.1_w200	X60377.1_w200	98
3541	X60377.1_w250	X60377.1_w250	-1
3542	X60377.1_w300	X60377.1_w300	98
3543	X60377.1_w350	X60377.1_w350	98
3544	X60377.1_w400	X60377.1_w400	98
3545	X60377.1_w450	X60377.1_w450	98
3546	X60377.1_w500	X60377.1_w500	98
3547	X60377.1_w550	X60377.1_w550	98
3548	X60377.1_w600	X60377.1_w600	98
3549	X60377.1_w650	X60377.1_w650	98
3550	X60377.1_w700	X60377.1_w700	98
3551	X60377.1_w750	X60377.1_w750	-1
3552	X60377.1_w800	X60377.1_w800	98
3553	X60377.1_w850	X60377.1_w850	98
3554	X60377.1_w900	X60377.1_w900	98
3555	X60377.1_w950	X60377.1_w950	98
3556	X60377.1_w1000	X60377.1_w1000	98
3557	X60377.1_w1050	X60377.1_w1050	98
3558	X60377.1_w1100	X60377.1_w1100	-1
3559	X60377.1_w1150	X60377.1_w1150	98
3560	X60377.1_w1200	X60377.1_w1200	98
3561	X60377.1_w1250	X60377.1_w1250	98
3562	X60377.1_w1300	X60377.1_w1300	-1
3563	X60377.1_w1350	X60377.1_w1350	-1
3564	X60377.1_w1400	X60377.1_w1400	98
3565	X60377.1_w1450	X60377.1_w1450	98
3566	X60377.1_w1500	X60377.1_w1500	98
3567	X60377.1_w1550	X60377.1_w1550	-1
3568	X60377.1_w1600	X60377.1_w1600	98
3569	X60377.1_w1650	X60377.1_w1650	-1
3570	X60377.1_w1700	X60377.1_w1700	98
3571	X60377.1_w1750	X60377.1_w1750	98
3572	X60377.1_w1800	X60377.1_w1800	98
3573	X60377.1_w1850	X60377.1_w1850	98
3574	X60377.1_w1900	X60377.1_w1900	98
3575	X60377.1_w1950	X60377.1_w1950	98
3576	X60377.1_w2000	X60377.1_w2000	98
3577	X60377.1_w2050	X60377.1_w2050	-1
3578	X60377.1_w2100	X60377.1_w2100	-1
3579	X60377.1_w2150	X60377.1_w2150	98
3580	X60377.1_w2200	X60377.1_w2200	98
3581	X60377.1_w2250	X60377.1_w2250	-1
3582	X60377.1_w2300	X60377.1_w2300	-1
3583	X60377.1_w2350	X60377.1_w2350	-1
3584	X60377.1_w2400	X60377.1_w2400	-1
3585	X60377.1_w2450	X60377.1_w2450	98
3586	X60377.1_w2500	X60377.1_w2500	-1
3587	X60377.1_w2550	X60377.1_w2550	94
3588	X60377.1_w2600	X60377.1_w2600	98
3589	X60377.1_w2650	X60377.1_w2650	98
3590	X60377.1_w2700	X60377.1_w2700	98
3591	X60377.1_w2750	X60377.1_w2750	-1
3592	X60377.1_w2800	X60377.1_w2800	94
3593	X60377.1_w2850	X60377.1_w2850	94
3594	X60377.1_w2900	X60377.1_w2900	-1
3595	X60377.1_w2950	X60377.1_w2950	-1
3596	X60377.1_w3000	X60377.1_w3000	-1
3597	X60377.1_w3050	X60377.1_w3050	-1
3598	X60377.1_w3100	X60377.1_w3100	94
3599	X60377.1_w3150	X60377.1_w3150	94
3600	X60377.1_w3200	X60377.1_w3200	-1
3601	X60377.1_w3250	X60377.1_w3250	94
3602	X60377.1_w3300	X60377.1_w3300	94
3603	X60377.1_w3350	X60377.1_w3350	-1
3604	X60377.1_w3400	X60377.1_w3400	94
3605	X60377.1_w3450	X60377.1_w3450	94
3606	X60377.1_w3500	X60377.1_w3500	-1
3607	X60377.1_w3550	X60377.1_w3550	-1
3608	X60377.1_w3600	X60377.1_w3600	94
3609	X60377.1_w3650	X60377.1_w3650	94
3610	X60377.1_w3682	X60377.1_w3682	94
3611	X03835.1_w0	X03835.1_w0	94
3612	X03835.1_w50	X03835.1_w50	94
3613	X03835.1_w100	X03835.1_w100	-1
3614	X03835.1_w150	X03835.1_w150	94
3615	X03835.1_w200	X03835.1_w200	94
3616	X03835.1_w250	X03835.1_w250	94
3617	X03835.1_w300	X03835.1_w300	94
3618	X03835.1_w350	X03835.1_w350	94
3619	X03835.1_w400	X03835.1_w400	94
3620	X03835.1_w450	X03835.1_w450	-1
3621	X03835.1_w500	X03835.1_w500	94
3622	X03835.1_w550	X03835.1_w550	94
3623	X03835.1_w600	X03835.1_w600	94
3624	X03835.1_w650	X03835.1_w650	94
3625	X03835.1_w700	X03835.1_w700	94
3626	X03835.1_w750	X03835.1_w750	94
3627	X03835.1_w800	X03835.1_w800	-1
3628	X03835.1_w850	X03835.1_w850	94
3629	X03835.1_w862	X03835.1_w862	94
3630	X03836.1_w0	X03836.1_w0	86
3631	X03837.1_full	X03837.1_full	94
3632	Z16424.1_full	Z16424.1_full	94
3633	Z16425.1_w0	Z16425.1_w0	86
3634	Z16425.1_w50	Z16425.1_w50	-1
3635	Z16425.1_w100	Z16425.1_w100	86
3636	Z16425.1_w150	Z16425.1_w150	86
3637	Z16425.1_w171	Z16425.1_w171	86
3638	Z16427.1_w0	Z16427.1_w0	-1
3639	Z16427.1_w50	Z16427.1_w50	86
3640	Z16427.1_w100	Z16427.1_w100	86
3641	Z16427.1_w104	Z16427.1_w104	86
3642	Z16431.1_full	Z16431.1_full	86
3643	Z16432.1_full	Z16432.1_full	-1
3644	Z16449.1_full	Z16449.1_full	86
3645	Z16454.1_w0	Z16454.1_w0	86
3646	Z16454.1_w50	Z16454.1_w50	86
3647	Z16454.1_w82	Z16454.1_w82	86
3648	Z16456.1_w0	Z16456.1_w0	86
3649	Z16456.1_w11	Z16456.1_w11	86
3650	Z16457.1_w0	Z16457.1_w0	86
3651	Z16457.1_w42	Z16457.1_w42	86
3652	Z16458.1_full	Z16458.1_full	87
3653	Z16459.1_full	Z16459.1_full	86
3654	Z16461.1_full	Z16461.1_full	87
3655	Z16463.1_full	Z16463.1_full	86
3656	Z16465.1_w0	Z16465.1_w0	86
3657	Z16465.1_w50	Z16465.1_w50	86
3658	Z16465.1_w100	Z16465.1_w100	-1
3659	Z16465.1_w107	Z16465.1_w107	-1
3660	Z16472.1_w0	Z16472.1_w0	-1
3661	Z16472.1_w50	Z16472.1_w50	87
3662	Z16472.1_w54	Z16472.1_w54	87
3663	Z16474.1_full	Z16474.1_full	-1
3664	Z16478.1_w0	Z16478.1_w0	86
3665	Z16478.1_w1	Z16478.1_w1	87
3666	Z16480.1_full	Z16480.1_full	87
3667	Z16481.1_w0	Z16481.1_w0	86
3668	Z16481.1_w18	Z16481.1_w18	87
3669	Z16483.1_w0	Z16483.1_w0	87
3670	Z16483.1_w4	Z16483.1_w4	87
3671	Z16490.1_full	Z16490.1_full	87
3672	Z16491.1_w0	Z16491.1_w0	87
3673	Z16491.1_w11	Z16491.1_w11	87
3674	Z16492.1_full	Z16492.1_full	87
3675	Z16494.1_w0	Z16494.1_w0	-1
3676	Z16494.1_w11	Z16494.1_w11	87
3677	Z16498.1_full	Z16498.1_full	87
3678	Z16499.1_full	Z16499.1_full	87
3679	Z16500.1_full	Z16500.1_full	87
3680	Z16502.1_w0	Z16502.1_w0	87
3681	Z16502.1_w50	Z16502.1_w50	-1
3682	Z16502.1_w100	Z16502.1_w100	87
3683	Z16502.1_w133	Z16502.1_w133	87
3684	Z16504.1_w0	Z16504.1_w0	87
3685	Z16504.1_w50	Z16504.1_w50	-1
3686	Z16504.1_w100	Z16504.1_w100	87
3687	Z16504.1_w111	Z16504.1_w111	87
3688	Z16506.1_full	Z16506.1_full	87
3689	Z16507.1_w0	Z16507.1_w0	87
3690	Z16507.1_w50	Z16507.1_w50	-1
3691	Z16507.1_w100	Z16507.1_w100	87
3692	Z16507.1_w105	Z16507.1_w105	87
3693	Z16513.1_full	Z16513.1_full	87
3694	Z17245.1_w0	Z17245.1_w0	-1
3695	Z17245.1_w50	Z17245.1_w50	-1
3696	Z17245.1_w100	Z17245.1_w100	-1
3697	Z17245.1_w137	Z17245.1_w137	-1
3698	Z16519.1_full	Z16519.1_full	-1
3699	Z16524.1_w0	Z16524.1_w0	85
3700	Z16524.1_w50	Z16524.1_w50	-1
3701	Z16524.1_w87	Z16524.1_w87	-1
3702	Z16529.1_full	Z16529.1_full	87
3703	Z16531.1_w0	Z16531.1_w0	87
3704	Z16531.1_w12	Z16531.1_w12	87
3705	Z16533.1_full	Z16533.1_full	85
3706	Z16534.1_full	Z16534.1_full	-1
3707	Z17246.1_full	Z17246.1_full	85
3708	Z16537.1_w0	Z16537.1_w0	-1
3709	Z16537.1_w30	Z16537.1_w30	85
3710	Z16538.1_full	Z16538.1_full	-1
3711	Z16542.1_w0	Z16542.1_w0	-1
3712	Z16542.1_w50	Z16542.1_w50	85
3713	Z16542.1_w63	Z16542.1_w63	85
3714	Z16543.1_w0	Z16543.1_w0	85
3715	Z16543.1_w13	Z16543.1_w13	85
3716	Z16545.1_full	Z16545.1_full	-1
3717	Z16547.1_w0	Z16547.1_w0	85
3718	Z16547.1_w39	Z16547.1_w39	96
3719	Z16548.1_full	Z16548.1_full	-1
3720	Z16549.1_full	Z16549.1_full	96
3721	Z17332.1_full	Z17332.1_full	85
3722	Z16554.1_w0	Z16554.1_w0	96
3723	Z16554.1_w50	Z16554.1_w50	85
3724	Z16554.1_w100	Z16554.1_w100	-1
3725	Z16554.1_w141	Z16554.1_w141	96
3726	Z16555.1_w0	Z16555.1_w0	96
3727	Z16555.1_w50	Z16555.1_w50	-1
3728	Z16555.1_w67	Z16555.1_w67	-1
3729	Z16556.1_w0	Z16556.1_w0	96
3730	Z16556.1_w50	Z16556.1_w50	-1
3731	Z16557.1_full	Z16557.1_full	-1
3732	Z16558.1_w0	Z16558.1_w0	96
3733	Z16558.1_w50	Z16558.1_w50	-1
3734	Z16558.1_w100	Z16558.1_w100	-1
3735	Z16558.1_w137	Z16558.1_w137	96
3736	Z16559.1_full	Z16559.1_full	96
3737	Z16564.1_full	Z16564.1_full	96
3738	Z16567.1_w0	Z16567.1_w0	-1
3739	Z16567.1_w34	Z16567.1_w34	-1
3740	Z16569.1_full	Z16569.1_full	96
3741	Z16583.1_w0	Z16583.1_w0	96
3742	Z16583.1_w50	Z16583.1_w50	96
3743	Z16583.1_w62	Z16583.1_w62	-1
3744	Z16584.1_full	Z16584.1_full	96
3745	Z16590.1_w0	Z16590.1_w0	-1
3746	Z16590.1_w28	Z16590.1_w28	96
3747	Z16591.1_w0	Z16591.1_w0	-1
3748	Z16591.1_w18	Z16591.1_w18	96
3749	Z16593.1_full	Z16593.1_full	96
3750	Z16598.1_full	Z16598.1_full	-1
3751	Z16599.1_w0	Z16599.1_w0	-1
3752	Z16599.1_w6	Z16599.1_w6	96
3753	Z16600.1_full	Z16600.1_full	96
3754	Z16601.1_w0	Z16601.1_w0	96
3755	Z16601.1_w20	Z16601.1_w20	-1
3756	Z16602.1_full	Z16602.1_full	-1
3757	Z17249.1_w0	Z17249.1_w0	-1
3758	Z17249.1_w50	Z17249.1_w50	96
3759	Z17249.1_w100	Z17249.1_w100	-1
3760	Z17249.1_w150	Z17249.1_w150	-1
3761	Z17249.1_w160	Z17249.1_w160	123
3762	Z16609.1_w0	Z16609.1_w0	-1
3763	Z16609.1_w50	Z16609.1_w50	-1
3764	Z16609.1_w100	Z16609.1_w100	-1
3765	Z16609.1_w128	Z16609.1_w128	-1
3766	Z16610.1_w0	Z16610.1_w0	96
3767	Z16610.1_w50	Z16610.1_w50	-1
3768	Z16610.1_w100	Z16610.1_w100	-1
3769	Z16610.1_w110	Z16610.1_w110	-1
3770	Z16612.1_full	Z16612.1_full	-1
3771	Z16623.1_full	Z16623.1_full	96
3772	Z16624.1_full	Z16624.1_full	123
3773	Z16625.1_full	Z16625.1_full	-1
3774	Z16626.1_full	Z16626.1_full	123
3775	Z16627.1_full	Z16627.1_full	123
3776	Z16629.1_w0	Z16629.1_w0	-1
3777	Z16629.1_w32	Z16629.1_w32	-1
3778	Z16630.1_full	Z16630.1_full	124
3779	Z16631.1_w0	Z16631.1_w0	123
3780	Z16631.1_w10	Z16631.1_w10	123
3781	Z16632.1_w0	Z16632.1_w0	-1
3782	Z16632.1_w50	Z16632.1_w50	-1
3783	Z16632.1_w96	Z16632.1_w96	123
3784	Z16633.1_w0	Z16633.1_w0	123
3785	Z16633.1_w50	Z16633.1_w50	123
3786	Z16633.1_w62	Z16633.1_w62	123
3787	Z16637.1_full	Z16637.1_full	-1
3788	Z16638.1_w0	Z16638.1_w0	123
3789	Z16638.1_w50	Z16638.1_w50	-1
3790	Z16638.1_w69	Z16638.1_w69	-1
3791	Z16639.1_full	Z16639.1_full	-1
3792	Z16640.1_w0	Z16640.1_w0	123
3793	Z16640.1_w24	Z16640.1_w24	123
3794	Z16641.1_full	Z16641.1_full	-1
3795	Z16655.1_w0	Z16655.1_w0	124
3796	Z16655.1_w50	Z16655.1_w50	124
3797	Z16655.1_w58	Z16655.1_w58	124
3798	Z16658.1_w0	Z16658.1_w0	123
3799	Z16658.1_w7	Z16658.1_w7	124
3800	Z16662.1_w0	Z16662.1_w0	-1
3801	Z16662.1_w50	Z16662.1_w50	124
3802	Z16662.1_w70	Z16662.1_w70	-1
3803	Z16665.1_w0	Z16665.1_w0	124
3804	Z16665.1_w50	Z16665.1_w50	127
3805	Z16665.1_w100	Z16665.1_w100	-1
3806	Z16665.1_w119	Z16665.1_w119	124
3807	Z16667.1_w0	Z16667.1_w0	127
3808	Z16667.1_w50	Z16667.1_w50	-1
3809	Z16667.1_w100	Z16667.1_w100	-1
3810	Z16667.1_w116	Z16667.1_w116	-1
3811	Z16670.1_full	Z16670.1_full	124
3812	X52166.1_full	X52166.1_full	124
3813	Z16676.1_full	Z16676.1_full	-1
3814	Z16687.1_w0	Z16687.1_w0	-1
3815	Z16687.1_w50	Z16687.1_w50	-1
3816	Z16687.1_w84	Z16687.1_w84	-1
3817	Z16688.1_w0	Z16688.1_w0	-1
3818	Z16688.1_w38	Z16688.1_w38	124
3819	Z16692.1_w0	Z16692.1_w0	127
3820	Z16692.1_w50	Z16692.1_w50	-1
3821	Z16692.1_w67	Z16692.1_w67	124
3822	Z16701.1_w0	Z16701.1_w0	127
3823	Z16701.1_w50	Z16701.1_w50	126
3824	Z16701.1_w70	Z16701.1_w70	127
3825	Z16706.1_full	Z16706.1_full	127
3826	Z16708.1_w0	Z16708.1_w0	124
3827	Z16708.1_w50	Z16708.1_w50	-1
3828	Z16708.1_w100	Z16708.1_w100	-1
3829	Z16708.1_w110	Z16708.1_w110	126
3830	Z16713.1_full	Z16713.1_full	127
3831	Z16718.1_full	Z16718.1_full	-1
3832	Z16723.1_full	Z16723.1_full	127
3833	Z16729.1_w0	Z16729.1_w0	127
3834	Z16729.1_w50	Z16729.1_w50	125
3835	Z16729.1_w100	Z16729.1_w100	-1
3836	Z16729.1_w117	Z16729.1_w117	127
3837	Z16735.1_w0	Z16735.1_w0	127
3838	Z16735.1_w7	Z16735.1_w7	127
3839	Z16740.1_w0	Z16740.1_w0	127
3840	Z16740.1_w50	Z16740.1_w50	-1
3841	Z16740.1_w97	Z16740.1_w97	-1
3842	Z16743.1_w0	Z16743.1_w0	-1
3843	Z16743.1_w50	Z16743.1_w50	-1
3844	Z16743.1_w92	Z16743.1_w92	-1
3845	Z16763.1_w0	Z16763.1_w0	126
3846	Z16763.1_w50	Z16763.1_w50	125
3847	Z16763.1_w85	Z16763.1_w85	126
3848	Z16769.1_full	Z16769.1_full	-1
3849	Z17250.1_w0	Z17250.1_w0	-1
3850	Z17250.1_w21	Z17250.1_w21	-1
3851	Z16771.1_full	Z16771.1_full	128
3852	Z16773.1_full	Z16773.1_full	-1
3853	Z16777.1_w0	Z16777.1_w0	-1
3854	Z16777.1_w10	Z16777.1_w10	125
3855	Z16784.1_w0	Z16784.1_w0	128
3856	Z16784.1_w50	Z16784.1_w50	125
3857	Z16784.1_w100	Z16784.1_w100	126
3858	Z16784.1_w139	Z16784.1_w139	-1
3859	Z16792.1_full	Z16792.1_full	-1
3860	Z16801.1_full	Z16801.1_full	-1
3861	Z16806.1_full	Z16806.1_full	-1
3862	Z16816.1_w0	Z16816.1_w0	128
3863	Z16816.1_w50	Z16816.1_w50	-1
3864	Z16816.1_w89	Z16816.1_w89	-1
3865	Z16817.1_w0	Z16817.1_w0	131
3866	Z16817.1_w46	Z16817.1_w46	-1
3867	Z16820.1_w0	Z16820.1_w0	125
3868	Z16820.1_w50	Z16820.1_w50	-1
3869	Z16820.1_w87	Z16820.1_w87	128
3870	Z16822.1_w0	Z16822.1_w0	129
3871	Z16822.1_w50	Z16822.1_w50	128
3872	Z16822.1_w70	Z16822.1_w70	128
3873	Z16825.1_w0	Z16825.1_w0	-1
3874	Z16825.1_w50	Z16825.1_w50	-1
3875	Z16825.1_w100	Z16825.1_w100	130
3876	Z16825.1_w132	Z16825.1_w132	125
3877	Z16826.1_w0	Z16826.1_w0	128
3878	Z16826.1_w50	Z16826.1_w50	-1
3879	Z16826.1_w100	Z16826.1_w100	131
3880	Z16826.1_w126	Z16826.1_w126	129
3881	Z16827.1_w0	Z16827.1_w0	-1
3882	Z16827.1_w50	Z16827.1_w50	129
3883	Z16827.1_w100	Z16827.1_w100	-1
3884	Z16827.1_w150	Z16827.1_w150	-1
3885	Z16827.1_w153	Z16827.1_w153	128
3886	Z16829.1_w0	Z16829.1_w0	128
3887	Z16829.1_w50	Z16829.1_w50	130
3888	Z16829.1_w100	Z16829.1_w100	128
3889	Z16829.1_w141	Z16829.1_w141	-1
3890	Z16830.1_w0	Z16830.1_w0	130
3891	Z16830.1_w50	Z16830.1_w50	-1
3892	Z16830.1_w96	Z16830.1_w96	130
3893	Z16831.1_w0	Z16831.1_w0	131
3894	Z16831.1_w50	Z16831.1_w50	129
3895	Z16831.1_w100	Z16831.1_w100	131
3896	Z16857.1_w0	Z16857.1_w0	129
3897	Z16857.1_w50	Z16857.1_w50	-1
3898	Z16857.1_w100	Z16857.1_w100	-1
3899	Z16857.1_w150	Z16857.1_w150	-1
3900	Z16857.1_w170	Z16857.1_w170	130
3901	Z16861.1_w0	Z16861.1_w0	130
3902	Z16861.1_w50	Z16861.1_w50	129
3903	Z16861.1_w100	Z16861.1_w100	131
3904	Z16861.1_w110	Z16861.1_w110	-1
3905	Z16862.1_w0	Z16862.1_w0	-1
3906	Z16862.1_w50	Z16862.1_w50	106
3907	Z16862.1_w62	Z16862.1_w62	-1
3908	Z16865.1_w0	Z16865.1_w0	129
3909	Z16865.1_w50	Z16865.1_w50	-1
3910	Z16865.1_w100	Z16865.1_w100	-1
3911	Z16865.1_w114	Z16865.1_w114	-1
3912	Z16870.1_full	Z16870.1_full	-1
3913	Z16876.1_w0	Z16876.1_w0	-1
3914	Z16876.1_w50	Z16876.1_w50	130
3915	Z16876.1_w66	Z16876.1_w66	-1
3916	Z16886.1_w0	Z16886.1_w0	-1
3917	Z16886.1_w50	Z16886.1_w50	-1
3918	Z16886.1_w100	Z16886.1_w100	-1
3919	Z16886.1_w102	Z16886.1_w102	-1
3920	Z16888.1_w0	Z16888.1_w0	-1
3921	Z16888.1_w50	Z16888.1_w50	107
3922	Z16888.1_w94	Z16888.1_w94	-1
3923	Z16889.1_w0	Z16889.1_w0	-1
3924	Z16889.1_w50	Z16889.1_w50	-1
3925	Z16891.1_w0	Z16891.1_w0	-1
3926	Z16891.1_w50	Z16891.1_w50	-1
3927	Z16891.1_w92	Z16891.1_w92	-1
3928	Z16895.1_w0	Z16895.1_w0	-1
3929	Z16895.1_w50	Z16895.1_w50	-1
3930	Z16895.1_w100	Z16895.1_w100	-1
3931	Z16895.1_w102	Z16895.1_w102	-1
3932	Z16897.1_w0	Z16897.1_w0	40
3933	Z16897.1_w50	Z16897.1_w50	-1
3934	Z16897.1_w89	Z16897.1_w89	40
3935	Z16899.1_w0	Z16899.1_w0	-1
3936	Z16899.1_w50	Z16899.1_w50	-1
3937	Z16899.1_w88	Z16899.1_w88	-1
3938	Z16900.1_w0	Z16900.1_w0	-1
3939	Z16900.1_w50	Z16900.1_w50	-1
3940	Z16900.1_w52	Z16900.1_w52	-1
3941	Z16903.1_w0	Z16903.1_w0	-1
3942	Z16903.1_w50	Z16903.1_w50	40
3943	Z16903.1_w65	Z16903.1_w65	107
3944	Z16914.1_w0	Z16914.1_w0	-1
3945	Z16914.1_w1	Z16914.1_w1	-1
3946	Z17334.1_w0	Z17334.1_w0	40
3947	Z17334.1_w50	Z17334.1_w50	107
3948	Z17334.1_w100	Z17334.1_w100	40
3949	Z17334.1_w113	Z17334.1_w113	40
3950	Z16936.1_w0	Z16936.1_w0	-1
3951	Z16936.1_w50	Z16936.1_w50	40
3952	Z16936.1_w95	Z16936.1_w95	40
3953	Z16945.1_w0	Z16945.1_w0	40
3954	Z16945.1_w50	Z16945.1_w50	40
3955	Z16945.1_w57	Z16945.1_w57	-1
3956	Z17256.1_w0	Z17256.1_w0	40
3957	Z17256.1_w50	Z17256.1_w50	-1
3958	Z17256.1_w87	Z17256.1_w87	40
3959	Z16966.1_w0	Z16966.1_w0	40
3960	Z16966.1_w50	Z16966.1_w50	-1
3961	Z16966.1_w53	Z16966.1_w53	40
3962	Z16972.1_w0	Z16972.1_w0	40
3963	Z16972.1_w50	Z16972.1_w50	-1
3964	Z16972.1_w100	Z16972.1_w100	40
3965	Z16972.1_w102	Z16972.1_w102	40
3966	Z17257.1_w0	Z17257.1_w0	40
3967	Z17257.1_w50	Z17257.1_w50	40
3968	Z17257.1_w100	Z17257.1_w100	40
3969	Z17257.1_w125	Z17257.1_w125	-1
3970	Z16973.1_w0	Z16973.1_w0	-1
3971	Z16973.1_w50	Z16973.1_w50	40
3972	Z16973.1_w81	Z16973.1_w81	-1
3973	Z17258.1_w0	Z17258.1_w0	40
3974	Z17258.1_w50	Z17258.1_w50	40
3975	Z17258.1_w77	Z17258.1_w77	40
3976	Z16980.1_w0	Z16980.1_w0	-1
3977	Z16980.1_w50	Z16980.1_w50	39
3978	Z16980.1_w100	Z16980.1_w100	39
3979	Z16980.1_w104	Z16980.1_w104	40
3980	Z16982.1_w0	Z16982.1_w0	-1
3981	Z16982.1_w50	Z16982.1_w50	-1
3982	Z16982.1_w92	Z16982.1_w92	-1
3983	Z16983.1_w0	Z16983.1_w0	-1
3984	Z16983.1_w50	Z16983.1_w50	35
3985	Z16983.1_w65	Z16983.1_w65	44
3986	Z16991.1_w0	Z16991.1_w0	35
3987	Z16991.1_w50	Z16991.1_w50	44
3988	Z16991.1_w92	Z16991.1_w92	44
3989	Z17002.1_w0	Z17002.1_w0	-1
3990	Z17002.1_w50	Z17002.1_w50	-1
3991	Z17002.1_w84	Z17002.1_w84	-1
3992	Z17005.1_w0	Z17005.1_w0	35
3993	Z17005.1_w50	Z17005.1_w50	-1
3994	Z17005.1_w100	Z17005.1_w100	35
3995	Z17005.1_w109	Z17005.1_w109	-1
3996	Z17006.1_w0	Z17006.1_w0	-1
3997	Z17006.1_w9	Z17006.1_w9	-1
3998	Z17018.1_full	Z17018.1_full	-1
3999	Z17029.1_w0	Z17029.1_w0	-1
4000	Z17029.1_w50	Z17029.1_w50	35
4001	Z17029.1_w74	Z17029.1_w74	30
4002	Z17030.1_w0	Z17030.1_w0	35
4003	Z17030.1_w50	Z17030.1_w50	30
4004	Z17030.1_w65	Z17030.1_w65	30
4005	Z17032.1_w0	Z17032.1_w0	-1
4006	Z17032.1_w50	Z17032.1_w50	-1
4007	Z17032.1_w74	Z17032.1_w74	30
4008	Z17043.1_w0	Z17043.1_w0	30
4009	Z17043.1_w50	Z17043.1_w50	30
4010	Z17043.1_w75	Z17043.1_w75	30
4011	Z17051.1_w0	Z17051.1_w0	-1
4012	Z17051.1_w50	Z17051.1_w50	30
4013	Z17051.1_w100	Z17051.1_w100	30
4014	Z17051.1_w116	Z17051.1_w116	-1
4015	Z17266.1_w0	Z17266.1_w0	30
4016	Z17266.1_w50	Z17266.1_w50	-1
4017	Z17266.1_w100	Z17266.1_w100	-1
4018	Z17266.1_w117	Z17266.1_w117	-1
4019	Z17069.1_w0	Z17069.1_w0	30
4020	Z17069.1_w50	Z17069.1_w50	-1
4021	Z17069.1_w80	Z17069.1_w80	-1
4022	Z17267.1_w0	Z17267.1_w0	-1
4023	Z17267.1_w50	Z17267.1_w50	-1
4024	Z17267.1_w64	Z17267.1_w64	-1
4025	Z17079.1_full	Z17079.1_full	-1
4026	Z17085.1_w0	Z17085.1_w0	-1
4027	Z17085.1_w50	Z17085.1_w50	-1
4028	Z17085.1_w56	Z17085.1_w56	-1
